Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Gross profit,Partners,Sifra,Continent
2007,Camping Equipment,Sleeping Bags,Hibernator Pad,Fax,United States,18948.08,19333.45,9465.38,433,9482.7,American Retail Store,19009,North America
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Telephone,Canada,6177.5,6177.5,3027.5,350,3150,American Retail Store,19009,North America
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Telephone,Japan,6283.4,6283.4,3079.4,356,3204,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Telephone,Germany,21289.98,28010.55,12105.15,1587,9184.83,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,United States,26166.12,37365.05,15559.95,2117,10606.17,American Retail Store,19009,North America
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,Japan,7377.7,7377.7,3615.7,418,3762,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,Australia,15469.94,18903.15,8420.45,1071,7049.49,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,Netherlands,11952.12,17067.55,7107.45,967,4844.67,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,France,20063,20173.95,9886.95,1143,10176.05,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,United Kingdom,13383.8,13484.6,6608.6,764,6775.2,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,Switzerland,6142.2,6142.2,3010.2,348,3132,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,Austria,6071.6,6071.6,2975.6,344,3096,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Sales visit,Spain,18797.99,23315.65,10316.45,1321,8481.54,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,United States,217821.74,244505.45,114025.25,13853,103796.49,American Retail Store,19009,North America
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Canada,96366.21,105423.45,49552.65,5973,46813.56,American Retail Store,19009,North America
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Mexico,62743.24,73159.25,33294.55,4145,29448.69,American Retail Store,19009,North America
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Brazil,41315.65,47478.5,21754,2690,19561.65,American Retail Store,19009,South America
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Japan,88328.08,103711.4,47047,5876,41281.08,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Korea,72662.85,84137.55,38608.55,4767,34054.3,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,China,96235.12,111548,51220.4,6320,45014.72,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Singapore,64456.66,73829.95,33932.65,4183,30524.01,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Australia,42070.82,46543.05,21754.45,2637,20316.37,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Netherlands,54324.11,59480.5,28063.7,3370,26260.41,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Sweden,16886.28,19309.1,8867.7,1094,8018.58,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Finland,70793.66,81454.75,37493.95,4615,33299.71,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Denmark,23920.42,27957.6,12737,1584,11183.42,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,France,75790.88,90297.4,40713.5,5116,35077.38,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Germany,53061.78,58650.95,27446.55,3323,25615.23,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,United Kingdom,83633.53,98275.2,44610.3,5568,39023.23,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Belgium,42196.27,48237.45,22155.85,2733,20040.42,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Switzerland,38277.17,44636.85,20345.75,2529,17931.42,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Austria,45863.53,53338.3,24303.4,3022,21560.13,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Italy,52978.91,59551.1,27721.3,3374,25257.61,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Web,Spain,39286.51,45325.2,20775.4,2568,18511.11,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,E-mail,Germany,9813.4,9813.4,4809.4,556,5004,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,E-mail,Italy,20053.22,24904.15,11013.05,1411,9040.17,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Pillow,Fax,Spain,9982.1,10184.05,4991.05,577,4991.05,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Telephone,Canada,27792.8,29254.4,18270,280,9522.8,American Retail Store,19009,North America
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Telephone,Germany,31036.98,32597.76,20866.95,312,10170.03,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Sales visit,United States,180945.68,190362.56,119590.2,1822,61355.48,American Retail Store,19009,North America
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Sales visit,Japan,24585.08,25806.56,16625.7,247,7959.38,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Sales visit,Singapore,62037.5,65300,40781.25,625,21256.25,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Sales visit,Netherlands,63228.62,66553.76,41564.25,637,21664.37,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Sales visit,Sweden,1462.72,1462.72,1461.6,14,43800,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Sales visit,France,147061.48,154734.88,97065.9,1481,49995.58,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Sales visit,United Kingdom,97609.12,102703.84,64414.8,983,33194.32,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Sales visit,Switzerland,25906.86,27269.28,17030.25,261,8876.61,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Sales visit,Austria,940.32,940.32,939.6,9,0.72,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Sales visit,Spain,1567.2,1567.2,1566,15,1.vlj,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,United States,989355.26,1040725.28,654653.25,9961,334702.01,American Retail Store,19009,North America
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Canada,434648.94,457308.96,287008.65,4377,147640.29,American Retail Store,19009,North America
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Mexico,223643.06,235184.48,148443.75,2251,75199.31,American Retail Store,19009,North America
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Brazil,164698.36,173227.84,109124.1,1658,55574.26,American Retail Store,19009,South America
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Japan,457342.86,481130.4,302355.45,4605,154987.41,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Korea,349227.84,367351.68,231141.6,3516,118086.24,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,China,464353.7,488444,307392.75,4675,156960.95,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Singapore,245370.56,258065.6,162655.2,2470,82715.36,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Australia,274735.86,288991.68,181851.75,2766,92884.11,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Netherlands,255986.16,269244.96,169597.8,2577,86388.36,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Sweden,80797.64,85046.72,53113.5,814,27684.14,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Finland,341877.38,359620.16,226273.95,3442,115603.43,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Denmark,106976.1,112524.96,70822.35,1077,36153.75,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,France,306321.42,322216.32,202757.85,3084,103563.57,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Germany,293673.64,308947.36,194157.9,2957,99515.74,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,United Kingdom,370850.86,390128.32,245248.65,3734,125602.21,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Belgium,200306.6,210736.16,132353.1,2017,67953.5,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Switzerland,184926.52,194541.76,122278.5,1862,62648.02,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Austria,235496.92,247826.56,155164.5,2372,80332.42,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Italy,314821.24,331201.6,208095.3,3170,106725.94,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Web,Spain,210713.24,221706.56,139086.9,2122,71626.34,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,E-mail,Canada,38512.88,40538.24,25317,388,13195.88,American Retail Store,19009,North America
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,E-mail,Brazil,24914.26,26224.48,16377.75,251,8536.51,American Retail Store,19009,South America
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,E-mail,Germany,79010.96,83166.08,51939,796,27071.96,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,E-mail,Italy,36726.2,38657.6,24142.5,370,12583.7,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Fax,Spain,110476.38,116286.24,72623.25,1113,37853.13,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Telephone,Canada,40891.2,43041.6,29400,560,11491.2,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Telephone,Japan,59272.26,61411.14,41947.5,799,17324.76,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Telephone,Australia,106171.08,111754.44,76335,1454,29836.08,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Telephone,Sweden,38992.68,41043.24,28035,534,10957.68,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Telephone,Germany,44980.32,47345.76,32340,616,12640.32,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Telephone,United Kingdom,27747.6,29206.8,19950,380,7797.6,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Telephone,Italy,58562.04,61641.72,42105,802,16457.04,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Sales visit,United States,137222.52,142805.88,97545,1858,39677.52,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Sales visit,Japan,149033.82,156871.26,107152.5,2041,41881.32,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Sales visit,Netherlands,58562.04,61641.72,42105,802,16457.04,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Sales visit,Sweden,69953.16,73631.88,50295,958,19658.16,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Sales visit,France,157899.84,166017.6,113400,2160,44499.84,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Sales visit,Germany,87843.06,92462.58,63157.5,1203,24685.56,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Sales visit,United Kingdom,82220.52,86544.36,59115,1126,23105.52,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Sales visit,Switzerland,75575.7,79550.1,54337.5,1035,21238.2,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Sales visit,Austria,75867.78,79857.54,54547.5,1039,21320.28,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Sales visit,Spain,53377.62,56184.66,38377.5,731,15000.12,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,United States,1502902.08,1577782.08,1077720,20528,425182.08,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Canada,586784.1,616647.78,421207.5,8023,165576.6,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Mexico,376951.2,395367.84,270060,5144,106891.2,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Brazil,287724.9,301829.22,206167.5,3927,81557.4,American Retail Store,19009,South America
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Japan,506008.14,531025.74,362722.5,6909,143285.64,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Korea,490089.66,514116.54,351172.5,6689,138917.16,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,China,666728.22,699195.42,477592.5,9097,189135.72,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Singapore,506976.66,532101.78,363457.5,6923,143519.16,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Australia,269854.02,282767.94,193147.5,3679,76706.52,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Netherlands,378304.32,397212.48,271320,5168,106984.32,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Sweden,126651.18,133198.38,90982.5,1733,35668.68,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Finland,475309.26,499051.98,340882.5,6493,134426.76,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Denmark,46236.54,48037.5,32812.5,625,13424.04,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,France,424732.98,445403.7,304237.5,5795,120495.48,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Germany,394587.18,413583.66,282502.5,5381,112084.68,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,United Kingdom,458176.02,480451.86,328177.5,6251,129998.52,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Belgium,223575.06,234499.86,160177.5,3051,63397.56,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Switzerland,205827.3,215746.02,147367.5,2807,58459.8,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Austria,217767.96,228274.2,155925,2970,61842.96,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Italy,322970.4,338798.88,231420,4408,91550.4,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Web,Spain,346329,363240.36,248115,4726,98214,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Mail,Netherlands,3996.72,3996.72,2730,52,1266.72,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,E-mail,United States,22928.28,24134.04,16485,314,6443.28,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,E-mail,Canada,58096.74,60796.26,41527.5,791,16569.24,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,E-mail,Sweden,2152.08,2152.08,1470,28,682.08,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,E-mail,Germany,33297.12,35048.16,23940,456,9357.12,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,E-mail,United Kingdom,45564.48,47960.64,32760,624,12804.48,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,E-mail,Italy,61951.44,64869.84,44310,844,17641.44,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Climber Backpack,Fax,Belgium,34100.34,35893.62,24517.5,467,9582.84,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,Canada,163503.2,172105.78,100329.32,602,63173.88,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,Japan,39110.4,41168.16,23999.04,144,15111.36,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,Germany,132812.4,139800.21,81496.74,489,51315.66,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,United States,547801.38,571780,333320,2000,214481.38,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,Korea,118417.6,124648.04,72663.76,436,45753.84,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,Singapore,131454.4,138370.76,80663.44,484,50790.96,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,France,188218.8,198121.77,115495.38,693,72723.42,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,United Kingdom,93430.4,98346.16,57331.04,344,36099.36,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,Switzerland,78220.8,82336.32,47998.08,288,30222.72,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,United States,2536494.68,2649914.41,1544771.54,9269,991723.14,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Canada,1134114.24,1188730.62,692972.28,4158,441141.96,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Mexico,726399.5,758752.06,442315.64,2654,284083.86,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Brazil,520612.98,543762.78,316987.32,1902,203625.66,American Retail Store,19009,South America
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Japan,1275316.04,1332247.4,776635.6,4660,498680.44,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Korea,787109.02,821933.75,479147.5,2875,307961.52,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,China,1223797.87,1278214.19,745136.86,4471,478661.01,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Singapore,706400.59,735880.86,428982.84,2574,277417.75,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Australia,698496.42,730163.06,425649.64,2554,272846.78,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Netherlands,856981.58,895121.59,521812.46,3131,335169.12,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Sweden,423323.02,441414.16,257323.04,1544,165999.98,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Finland,894848.48,935432.08,545311.52,3272,349536.96,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Denmark,104837.6,110353.54,64330.76,386,40506.84,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,France,895119.27,933144.96,543978.24,3264,351141.03,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Germany,839398.85,875966.96,510646.24,3064,328752.61,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,United Kingdom,1074918.47,1122404.14,654307.16,3926,420611.31,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Belgium,476971.39,498592.16,290655.04,1744,186316.35,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Switzerland,445780.17,465428.92,271322.48,1628,174457.69,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Austria,575433.22,601226.67,350485.98,2103,224947.24,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Italy,720011.6,757894.39,441815.66,2651,278195.94,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Spain,557421.34,580642.59,338486.46,2031,218934.88,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Special,Singapore,106738.8,112354.77,65497.38,393,41241.42,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,E-mail,Germany,71430.8,75189.07,43831.58,263,27599.22,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,E-mail,Italy,135225.97,135225.97,78830.18,473,56395.79,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Fax,Spain,196366.8,206698.47,120495.18,723,75871.62,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,Japan,102525.12,107920.26,62079.03,291,40446.09,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,Australia,51086.4,53774.7,30932.85,145,20153.55,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,Sweden,74339.52,78251.46,45012.63,211,29326.89,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,Germany,24272.71,28556.22,16426.41,77,7846.3,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,Italy,227246.4,239204.7,137597.85,645,89648.55,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,United States,550100.67,585958.8,337061.4,1580,213039.27,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Japan,70556.41,77509.74,44585.97,209,25970.44,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Korea,132120,139072.5,79998.75,375,52121.25,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Australia,107809.92,113483.16,65278.98,306,42530.94,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Netherlands,142337.28,149827.44,86185.32,404,56151.96,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,France,339820.04,377535.48,217169.94,1018,122650.1,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Germany,91603.2,96423.6,55465.8,260,36137.4,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,United Kingdom,74561.5,84185.22,48425.91,227,26135.59,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Austria,41221.44,43390.62,24959.61,117,16261.83,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,United States,3284057.12,3566189.76,2051381.28,9616,1232675.84,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Canada,1593318.3,1704101.7,980251.35,4595,613066.95,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Mexico,948720.78,1028394.78,591564.09,2773,357156.69,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Brazil,706566.51,764713.32,439886.46,2062,266680.05,American Retail Store,19009,South America
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Japan,1535888.46,1661452.8,955718.4,4480,580170.06,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Korea,1065449.41,1157083.2,665589.6,3120,399859.81,Abc Shoji K.K.,15904,Asia
